divisi,blok,blok_b,t_tanam,n_baris,n_pokok,objectid,ndre125,klassndre12025,ket
AME II,D09,D009A,2009,109,18,29980,0.40549668,Stres Sedang,Pokok Utama
AME II,D09,D009A,2009,109,19,29990,0.418350306,Stres Sedang,Pokok Utama
AME II,D09,D009A,2009,109,20,29986,0.399779795,Stres Berat,Pokok Utama
AME II,D09,D009A,2009,109,21,29977,0.43447726,Stres Sedang,Pokok Utama
AME II,D09,D009A,2009,109,22,29991,0.41460873,Stres Sedang,Pokok Utama
AME II,D09,D009A,2009,109,23,32251,0.437326279,Stres Sedang,Pokok Utama
AME II,D09,D009A,2009,109,24,32252,0.440040723,Stres Sedang,Pokok Utama
AME II,D09,D009A,2009,109,25,32253,0.493977,Stres Sedang,Pokok Utama
AME II,D09,D009A,2009,110,1,32240,0.433397532,Stres Sedang,Pokok Utama
AME II,D09,D009A,2009,110,2,29965,0.458891298,Stres Sedang,Pokok Utama
AME II,D09,D009A,2009,110,3,29974,0.465834505,Stres Sedang,Pokok Utama
AME II,D09,D009A,2009,110,4,30046,0.435608483,Stres Sedang,Pokok Utama
AME II,D09,D009A,2009,110,5,29972,0.437130329,Stres Sedang,Pokok Utama
AME II,D09,D009A,2009,110,6,32239,0.416173987,Stres Sedang,Pokok Utama
AME II,D09,D009A,2009,110,7,29969,0.40475503,Stres Sedang,Pokok Utama
AME II,D09,D009A,2009,110,8,29966,0.412504543,Stres Sedang,Pokok Utama
AME II,D09,D009A,2009,110,9,30126,0.412622694,Stres Sedang,Pokok Utama
AME II,D09,D009A,2009,110,10,29968,0.466745872,Stres Sedang,Pokok Utama
AME II,D09,D009A,2009,110,11,29959,0.430199892,Stres Sedang,Pokok Utama
AME II,D09,D009A,2009,110,12,29963,0.43315999,Stres Sedang,Pokok Utama
AME II,D09,D009A,2009,110,13,29970,0.395916166,Stres Berat,Pokok Utama
AME II,D09,D009A,2009,110,14,32238,0.42147411,Stres Sedang,Pokok Utama
AME II,D09,D009A,2009,110,15,29971,0.427093001,Stres Sedang,Pokok Utama
AME II,D09,D009A,2009,110,16,29964,0.503708616,Stres Ringan,Pokok Utama
AME II,D09,D009A,2009,110,17,29973,0.41467962,Stres Sedang,Pokok Utama
AME II,D09,D009A,2009,110,18,29960,0.396575936,Stres Berat,Pokok Utama
AME II,D09,D009A,2009,110,19,29967,0.377129071,Stres Berat,Pokok Utama
AME II,D09,D009A,2009,110,20,32236,0.442893743,Stres Sedang,Pokok Utama
AME II,D09,D009A,2009,110,21,32235,0.438974644,Stres Sedang,Pokok Utama
AME II,D09,D009A,2009,110,22,32234,0.442297298,Stres Sedang,Pokok Utama
AME II,D09,D009A,2009,111,1,32241,0.410332018,Stres Sedang,Pokok Utama
AME II,D09,D009A,2009,111,2,29949,0.449833801,Stres Sedang,Pokok Utama
AME II,D09,D009A,2009,111,3,29953,0.46379728,Stres Sedang,Pokok Utama
AME II,D09,D009A,2009,111,4,29946,0.434239375,Stres Sedang,Pokok Utama
AME II,D09,D009A,2009,111,5,29941,0.392532326,Stres Berat,Pokok Utama
AME II,D09,D009A,2009,111,6,29947,0.411806129,Stres Sedang,Pokok Utama
AME II,D09,D009A,2009,111,7,29955,0.418687874,Stres Sedang,Pokok Utama
AME II,D09,D009A,2009,111,8,29943,0.41263073,Stres Sedang,Pokok Utama
AME II,D09,D009A,2009,111,9,29952,0.450584573,Stres Sedang,Pokok Utama
AME II,D09,D009A,2009,111,10,29945,0.434616514,Stres Sedang,Pokok Utama
AME II,D09,D009A,2009,111,11,29954,0.409409159,Stres Sedang,Pokok Utama
AME II,D09,D009A,2009,111,12,29942,0.419956713,Stres Sedang,Pokok Utama
AME II,D09,D009A,2009,111,13,29948,0.446284806,Stres Sedang,Pokok Utama
AME II,D09,D009A,2009,111,14,29958,0.477518004,Stres Sedang,Pokok Utama
AME II,D09,D009A,2009,111,15,29957,0.422715853,Stres Sedang,Pokok Utama
AME II,D09,D009A,2009,111,16,29956,0.409533501,Stres Sedang,Pokok Utama
AME II,D09,D009A,2009,111,17,29944,0.416442774,Stres Sedang,Pokok Utama
AME II,D09,D009A,2009,111,18,29950,0.417821385,Stres Sedang,Pokok Utama
AME II,D09,D009A,2009,111,19,32232,0.44270772,Stres Sedang,Pokok Utama
AME II,D09,D009A,2009,111,20,32233,0.422910717,Stres Sedang,Pokok Utama
AME II,D09,D009A,2009,112,1,29937,0.415881784,Stres Sedang,Pokok Utama
AME II,D09,D009A,2009,112,2,29933,0.490583599,Stres Sedang,Pokok Utama
AME II,D09,D009A,2009,112,3,29935,0.450161499,Stres Sedang,Pokok Utama
AME II,D09,D009A,2009,112,4,29926,0.41006848,Stres Sedang,Pokok Utama
AME II,D09,D009A,2009,112,5,29921,0.417757687,Stres Sedang,Pokok Utama
AME II,D09,D009A,2009,112,6,29930,0.397987112,Stres Berat,Pokok Utama
AME II,D09,D009A,2009,112,7,29895,0.40503692,Stres Sedang,Pokok Utama
AME II,D09,D009A,2009,112,8,29929,0.417485781,Stres Sedang,Pokok Utama
AME II,D09,D009A,2009,112,9,29927,0.462309888,Stres Sedang,Pokok Utama
AME II,D09,D009A,2009,112,10,29923,0.443188151,Stres Sedang,Pokok Utama
AME II,D09,D009A,2009,112,11,29920,0.441335858,Stres Sedang,Pokok Utama
AME II,D09,D009A,2009,112,12,29939,0.430414489,Stres Sedang,Pokok Utama
AME II,D09,D009A,2009,112,13,29928,0.438263,Stres Sedang,Pokok Utama
AME II,D09,D009A,2009,112,14,29934,0.455178524,Stres Sedang,Pokok Utama
AME II,D09,D009A,2009,112,15,29938,0.46532233,Stres Sedang,Pokok Utama
AME II,D09,D009A,2009,112,16,29940,0.453687408,Stres Sedang,Pokok Utama
AME II,D09,D009A,2009,112,17,29932,0.441001198,Stres Sedang,Pokok Utama
AME II,D09,D009A,2009,112,18,32230,0.449750709,Stres Sedang,Pokok Utama
AME II,D09,D009A,2009,112,19,32229,0.459801375,Stres Sedang,Pokok Utama
AME II,D09,D009A,2009,113,1,32242,0.378538747,Stres Berat,Pokok Utama
AME II,D09,D009A,2009,113,2,29919,0.4452358,Stres Sedang,Pokok Utama
AME II,D09,D009A,2009,113,3,29899,0.489852444,Stres Sedang,Pokok Utama
AME II,D09,D009A,2009,113,4,29918,0.452795853,Stres Sedang,Pokok Utama
AME II,D09,D009A,2009,113,5,29909,0.454397097,Stres Sedang,Pokok Utama
AME II,D09,D009A,2009,113,6,29908,0.414700755,Stres Sedang,Pokok Utama
AME II,D09,D009A,2009,113,7,29936,0.41423182,Stres Sedang,Pokok Utama
AME II,D09,D009A,2009,113,8,29916,0.421723162,Stres Sedang,Pokok Utama
AME II,D09,D009A,2009,113,9,29898,0.442445483,Stres Sedang,Pokok Utama
AME II,D09,D009A,2009,113,10,29903,0.429893303,Stres Sedang,Pokok Utama
AME II,D09,D009A,2009,113,11,29912,0.404759526,Stres Sedang,Pokok Utama
AME II,D09,D009A,2009,113,12,29902,0.39103802,Stres Berat,Pokok Utama
AME II,D09,D009A,2009,113,13,29914,0.423370608,Stres Sedang,Pokok Utama
AME II,D09,D009A,2009,113,14,29917,0.431890707,Stres Sedang,Pokok Utama
AME II,D09,D009A,2009,113,15,29910,0.45278736,Stres Sedang,Pokok Utama
AME II,D09,D009A,2009,113,16,29907,0.450916625,Stres Sedang,Pokok Utama
AME II,D09,D009A,2009,113,17,29900,0.429562693,Stres Sedang,Pokok Utama
AME II,D09,D009A,2009,113,18,29915,0.371944381,Stres Berat,Pokok Utama
AME II,D09,D009A,2009,113,19,32226,0.411201845,Stres Sedang,Pokok Utama
AME II,D09,D009A,2009,114,1,32222,0.42331161,Stres Sedang,Pokok Utama
AME II,D09,D009A,2009,114,2,29884,0.438883402,Stres Sedang,Pokok Utama
AME II,D09,D009A,2009,114,3,29893,0.471998142,Stres Sedang,Pokok Utama
AME II,D09,D009A,2009,114,4,29888,0.474417222,Stres Sedang,Pokok Utama
AME II,D09,D009A,2009,114,5,29880,0.403444748,Stres Sedang,Pokok Utama
AME II,D09,D009A,2009,114,6,29886,0.421150994,Stres Sedang,Pokok Utama
AME II,D09,D009A,2009,114,7,29878,0.46390018,Stres Sedang,Pokok Utama
AME II,D09,D009A,2009,114,8,29869,0.460547351,Stres Sedang,Pokok Utama
AME II,D09,D009A,2009,114,9,29879,0.432725908,Stres Sedang,Pokok Utama
AME II,D09,D009A,2009,114,10,29876,0.424101041,Stres Sedang,Pokok Utama
AME II,D09,D009A,2009,114,11,29885,0.442987767,Stres Sedang,Pokok Utama
AME II,D09,D009A,2009,114,12,29887,0.447723303,Stres Sedang,Pokok Utama
AME II,D09,D009A,2009,114,13,29892,0.442022754,Stres Sedang,Pokok Utama
AME II,D09,D009A,2009,114,14,29896,0.46747473,Stres Sedang,Pokok Utama
AME II,D09,D009A,2009,114,15,29882,0.44549188,Stres Sedang,Pokok Utama
AME II,D09,D009A,2009,114,16,32218,0.392563094,Stres Berat,Pokok Utama
AME II,D09,D009A,2009,114,17,29875,0.412650166,Stres Sedang,Pokok Utama
AME II,D09,D009A,2009,114,18,29894,0.408905318,Stres Sedang,Pokok Utama
AME II,D09,D009A,2009,114,19,32215,0.38425077,Stres Berat,Pokok Utama
AME II,D09,D009A,2009,114,20,32214,0.470319154,Stres Sedang,Pokok Utama
AME II,D09,D009A,2009,115,1,32223,0.384141368,Stres Berat,Pokok Utama
AME II,D09,D009A,2009,115,2,29856,0.443944233,Stres Sedang,Pokok Utama
AME II,D09,D009A,2009,115,3,29868,0.466268164,Stres Sedang,Pokok Utama
AME II,D09,D009A,2009,115,4,29855,0.475361555,Stres Sedang,Pokok Utama
AME II,D09,D009A,2009,115,5,29873,0.438957307,Stres Sedang,Pokok Utama
AME II,D09,D009A,2009,115,6,29861,0.451448347,Stres Sedang,Pokok Utama
AME II,D09,D009A,2009,115,7,29877,0.433529755,Stres Sedang,Pokok Utama
AME II,D09,D009A,2009,115,8,29866,0.43070131,Stres Sedang,Pokok Utama
AME II,D09,D009A,2009,115,9,29870,0.401965109,Stres Sedang,Pokok Utama
AME II,D09,D009A,2009,115,10,29864,0.404053728,Stres Sedang,Pokok Utama
AME II,D09,D009A,2009,115,11,29871,0.425195063,Stres Sedang,Pokok Utama
AME II,D09,D009A,2009,115,12,29858,0.444893189,Stres Sedang,Pokok Utama
AME II,D09,D009A,2009,115,13,29865,0.418183342,Stres Sedang,Pokok Utama
AME II,D09,D009A,2009,115,14,29874,0.412526298,Stres Sedang,Pokok Utama
AME II,D09,D009A,2009,115,15,29859,0.438469575,Stres Sedang,Pokok Utama
AME II,D09,D009A,2009,115,16,29872,0.449472114,Stres Sedang,Pokok Utama
AME II,D09,D009A,2009,115,17,29860,0.436918378,Stres Sedang,Pokok Utama
AME II,D09,D009A,2009,115,18,29862,0.420261159,Stres Sedang,Pokok Utama
AME II,D09,D009A,2009,115,19,29853,0.416704241,Stres Sedang,Pokok Utama
AME II,D09,D009A,2009,115,20,32217,0.317920631,Stres Berat,Pokok Utama
AME II,D09,D009A,2009,115,21,29863,0.400284551,Stres Sedang,Pokok Utama
AME II,D09,D009A,2009,115,22,29854,0.408522495,Stres Sedang,Pokok Utama
AME II,D09,D009A,2009,115,23,32216,0.416453197,Stres Sedang,Pokok Utama
AME II,D09,D009A,2009,115,24,32212,0.42025821,Stres Sedang,Pokok Utama
AME II,D09,D009A,2009,115,25,32213,0.465349268,Stres Sedang,Pokok Utama
AME II,D09,D009A,2009,116,1,29841,0.443874537,Stres Sedang,Pokok Utama
AME II,D09,D009A,2009,116,2,32219,0.467294434,Stres Sedang,Pokok Utama
AME II,D09,D009A,2009,116,3,29849,0.421754317,Stres Sedang,Pokok Utama
AME II,D09,D009A,2009,116,4,32220,0.445185277,Stres Sedang,Pokok Utama
AME II,D09,D009A,2009,116,5,29851,0.394592846,Stres Berat,Pokok Utama
AME II,D09,D009A,2009,116,6,32224,0.413474367,Stres Sedang,Pokok Utama
AME II,D09,D009A,2009,116,7,29852,0.438259408,Stres Sedang,Pokok Utama
AME II,D09,D009A,2009,116,8,29847,0.444841618,Stres Sedang,Pokok Utama
AME II,D09,D009A,2009,116,9,29842,0.394684209,Stres Berat,Pokok Utama
AME II,D09,D009A,2009,116,10,29836,0.390083422,Stres Berat,Pokok Utama
AME II,D09,D009A,2009,116,11,29992,0.388375735,Stres Berat,Pokok Utama
AME II,D09,D009A,2009,116,12,29845,0.451151952,Stres Sedang,Pokok Utama
AME II,D09,D009A,2009,116,13,29844,0.431131392,Stres Sedang,Pokok Utama
AME II,D09,D009A,2009,116,14,29838,0.400276963,Stres Sedang,Pokok Utama
AME II,D09,D009A,2009,116,15,29848,0.411011185,Stres Sedang,Pokok Utama
AME II,D09,D009A,2009,116,16,29840,0.396648409,Stres Berat,Pokok Utama
AME II,D09,D009A,2009,116,17,32210,0.455766535,Stres Sedang,Pokok Utama
AME II,D09,D009A,2009,116,18,32209,0.473520949,Stres Sedang,Pokok Utama
AME II,D09,D009A,2009,117,1,32204,0.363747357,Stres Berat,Pokok Utama
AME II,D09,D009A,2009,117,2,29827,0.369269122,Stres Berat,Pokok Utama
AME II,D09,D009A,2009,117,3,29830,0.458312779,Stres Sedang,Pokok Utama
AME II,D09,D009A,2009,117,4,75583,0.439407335,Stres Sedang,Tamb
AME II,D09,D009A,2009,117,5,29831,0.412855982,Stres Sedang,Pokok Utama
AME II,D09,D009A,2009,117,6,29819,0.375714789,Stres Berat,Pokok Utama
AME II,D09,D009A,2009,117,7,29816,0.425646207,Stres Sedang,Pokok Utama
AME II,D09,D009A,2009,117,8,32225,0.42663889,Stres Sedang,Pokok Utama
AME II,D09,D009A,2009,117,9,29823,0.476545194,Stres Sedang,Pokok Utama
AME II,D09,D009A,2009,117,10,29833,0.42309875,Stres Sedang,Pokok Utama
AME II,D09,D009A,2009,117,11,29821,0.336642192,Stres Berat,Pokok Utama
AME II,D09,D009A,2009,117,12,29822,0.394034771,Stres Berat,Pokok Utama
AME II,D09,D009A,2009,117,13,29843,0.417017693,Stres Sedang,Pokok Utama
AME II,D09,D009A,2009,117,14,29808,0.429765148,Stres Sedang,Pokok Utama
AME II,D09,D009A,2009,117,15,29826,0.453668378,Stres Sedang,Pokok Utama
AME II,D09,D009A,2009,117,16,29820,0.424141473,Stres Sedang,Pokok Utama
AME II,D09,D009A,2009,117,17,29809,0.413292837,Stres Sedang,Pokok Utama
AME II,D09,D009A,2009,117,18,29832,0.437488265,Stres Sedang,Pokok Utama
AME II,D09,D009A,2009,117,19,29818,0.39190994,Stres Berat,Pokok Utama
AME II,D09,D009A,2009,117,20,29824,0.418306942,Stres Sedang,Pokok Utama
AME II,D09,D009A,2009,117,21,29817,0.415235944,Stres Sedang,Pokok Utama
AME II,D09,D009A,2009,117,22,32207,0.385788571,Stres Berat,Pokok Utama
AME II,D09,D009A,2009,117,23,32208,0.472093717,Stres Sedang,Pokok Utama
AME II,D09,D009A,2009,118,1,32203,0.449848165,Stres Sedang,Pokok Utama
AME II,D09,D009A,2009,118,2,29811,0.451619784,Stres Sedang,Pokok Utama
AME II,D09,D009A,2009,118,3,29801,0.50117759,Stres Ringan,Pokok Utama
AME II,D09,D009A,2009,118,4,29810,0.394022893,Stres Berat,Pokok Utama
AME II,D09,D009A,2009,118,5,29806,0.440236502,Stres Sedang,Pokok Utama
AME II,D09,D009A,2009,118,6,29779,0.402333145,Stres Sedang,Pokok Utama
AME II,D09,D009A,2009,118,7,29803,0.43049566,Stres Sedang,Pokok Utama
AME II,D09,D009A,2009,118,8,29813,0.466452265,Stres Sedang,Pokok Utama
AME II,D09,D009A,2009,118,9,29741,0.439642314,Stres Sedang,Pokok Utama
AME II,D09,D009A,2009,118,10,29687,0.372199448,Stres Berat,Pokok Utama
AME II,D09,D009A,2009,118,11,29814,0.388991691,Stres Berat,Pokok Utama
AME II,D09,D009A,2009,118,12,29815,0.400422623,Stres Sedang,Pokok Utama
AME II,D09,D009A,2009,118,13,29807,0.378140254,Stres Berat,Pokok Utama
AME II,D09,D009A,2009,118,14,29796,0.400870314,Stres Sedang,Pokok Utama
AME II,D09,D009A,2009,118,15,32205,0.42588402,Stres Sedang,Pokok Utama
AME II,D09,D009A,2009,118,16,29805,0.441866931,Stres Sedang,Pokok Utama
AME II,D09,D009A,2009,118,17,29799,0.421594056,Stres Sedang,Pokok Utama
AME II,D09,D009A,2009,118,18,29802,0.384670896,Stres Berat,Pokok Utama
AME II,D09,D009A,2009,118,19,32197,0.440720443,Stres Sedang,Pokok Utama
AME II,D09,D009A,2009,119,1,32202,0.422444289,Stres Sedang,Pokok Utama
AME II,D09,D009A,2009,119,2,29793,0.452282559,Stres Sedang,Pokok Utama
AME II,D09,D009A,2009,119,3,29794,0.49806514,Stres Sedang,Pokok Utama
AME II,D09,D009A,2009,119,4,29797,0.478700627,Stres Sedang,Pokok Utama
AME II,D09,D009A,2009,119,5,29792,0.402021361,Stres Sedang,Pokok Utama
AME II,D09,D009A,2009,119,6,29776,0.415658483,Stres Sedang,Pokok Utama
AME II,D09,D009A,2009,119,7,29783,0.427462234,Stres Sedang,Pokok Utama
AME II,D09,D009A,2009,119,8,29798,0.401323234,Stres Sedang,Pokok Utama
AME II,D09,D009A,2009,119,9,29791,0.432172877,Stres Sedang,Pokok Utama
AME II,D09,D009A,2009,119,10,29786,0.408686187,Stres Sedang,Pokok Utama
AME II,D09,D009A,2009,119,11,29778,0.478992352,Stres Sedang,Pokok Utama
AME II,D09,D009A,2009,119,12,29800,0.439028394,Stres Sedang,Pokok Utama
AME II,D09,D009A,2009,119,13,29795,0.426221145,Stres Sedang,Pokok Utama
AME II,D09,D009A,2009,119,14,29812,0.429764835,Stres Sedang,Pokok Utama
AME II,D09,D009A,2009,119,15,29788,0.428336859,Stres Sedang,Pokok Utama
AME II,D09,D009A,2009,119,16,29780,0.423104277,Stres Sedang,Pokok Utama
AME II,D09,D009A,2009,119,17,29781,0.428599499,Stres Sedang,Pokok Utama
AME II,D09,D009A,2009,119,18,29785,0.441656655,Stres Sedang,Pokok Utama
AME II,D09,D009A,2009,119,19,29787,0.388521057,Stres Berat,Pokok Utama
AME II,D09,D009A,2009,119,20,29782,0.399938522,Stres Berat,Pokok Utama
AME II,D09,D009A,2009,119,21,29772,0.387219505,Stres Berat,Pokok Utama
AME II,D09,D009A,2009,119,22,29777,0.394557863,Stres Berat,Pokok Utama
AME II,D09,D009A,2009,119,23,32191,0.399968731,Stres Berat,Pokok Utama
AME II,D09,D009A,2009,120,1,32198,0.434534402,Stres Sedang,Pokok Utama
AME II,D09,D009A,2009,120,2,29774,0.46083981,Stres Sedang,Pokok Utama
AME II,D09,D009A,2009,120,3,29775,0.440577029,Stres Sedang,Pokok Utama
AME II,D09,D009A,2009,120,4,29759,0.433532038,Stres Sedang,Pokok Utama
AME II,D09,D009A,2009,120,5,29765,0.422385548,Stres Sedang,Pokok Utama
AME II,D09,D009A,2009,120,6,29773,0.399500279,Stres Berat,Pokok Utama
AME II,D09,D009A,2009,120,7,29768,0.433955054,Stres Sedang,Pokok Utama
AME II,D09,D009A,2009,120,8,29761,0.433492227,Stres Sedang,Pokok Utama
AME II,D09,D009A,2009,120,9,29769,0.447676402,Stres Sedang,Pokok Utama
AME II,D09,D009A,2009,120,10,29770,0.435153778,Stres Sedang,Pokok Utama
AME II,D09,D009A,2009,120,11,29757,0.397241789,Stres Berat,Pokok Utama
AME II,D09,D009A,2009,120,12,29766,0.414661161,Stres Sedang,Pokok Utama
AME II,D09,D009A,2009,120,13,29767,0.426391204,Stres Sedang,Pokok Utama
AME II,D09,D009A,2009,120,14,29762,0.44657865,Stres Sedang,Pokok Utama
AME II,D09,D009A,2009,120,15,29754,0.444935641,Stres Sedang,Pokok Utama
AME II,D09,D009A,2009,120,16,29760,0.472161782,Stres Sedang,Pokok Utama
AME II,D09,D009A,2009,120,17,29747,0.501161767,Stres Ringan,Pokok Utama
AME II,D09,D009A,2009,120,18,29763,0.46659434,Stres Sedang,Pokok Utama
AME II,D09,D009A,2009,120,19,29755,0.433772148,Stres Sedang,Pokok Utama
AME II,D09,D009A,2009,120,20,29771,0.401757372,Stres Sedang,Pokok Utama
AME II,D09,D009A,2009,120,21,29756,0.399099905,Stres Berat,Pokok Utama
AME II,D09,D009A,2009,120,22,32183,0.399620797,Stres Berat,Pokok Utama
AME II,D09,D009A,2009,120,23,32189,0.386665708,Stres Berat,Pokok Utama
AME II,D09,D009A,2009,120,24,32190,0.471618868,Stres Sedang,Pokok Utama
AME II,D09,D009A,2009,121,1,32199,0.455901316,Stres Sedang,Pokok Utama
AME II,D09,D009A,2009,121,2,29746,0.44694936,Stres Sedang,Pokok Utama
AME II,D09,D009A,2009,121,3,29740,0.478792124,Stres Sedang,Pokok Utama
AME II,D09,D009A,2009,121,4,29748,0.431198418,Stres Sedang,Pokok Utama
AME II,D09,D009A,2009,121,5,32200,0.41532975,Stres Sedang,Pokok Utama
AME II,D09,D009A,2009,121,6,29753,0.463166166,Stres Sedang,Pokok Utama
AME II,D09,D009A,2009,121,7,29745,0.453476495,Stres Sedang,Pokok Utama
AME II,D09,D009A,2009,121,8,29749,0.340695533,Stres Berat,Pokok Utama
AME II,D09,D009A,2009,121,9,29739,0.403307841,Stres Sedang,Pokok Utama
AME II,D09,D009A,2009,121,10,29735,0.41346678,Stres Sedang,Pokok Utama
AME II,D09,D009A,2009,121,11,32201,0.423050353,Stres Sedang,Pokok Utama
AME II,D09,D009A,2009,121,12,29738,0.453077609,Stres Sedang,Pokok Utama
AME II,D09,D009A,2009,121,13,29733,0.421674369,Stres Sedang,Pokok Utama
AME II,D09,D009A,2009,121,14,32184,0.419427606,Stres Sedang,Pokok Utama
AME II,D09,D009A,2009,121,15,32188,0.463525636,Stres Sedang,Pokok Utama
AME II,D09,D009A,2009,122,1,29743,0.353790299,Stres Berat,Pokok Utama
AME II,D09,D009A,2009,122,2,29721,0.478751755,Stres Sedang,Pokok Utama
AME II,D09,D009A,2009,122,3,29724,0.397064243,Stres Berat,Pokok Utama
AME II,D09,D009A,2009,122,4,29723,0.419508824,Stres Sedang,Pokok Utama
AME II,D09,D009A,2009,122,5,29728,0.421168698,Stres Sedang,Pokok Utama
AME II,D09,D009A,2009,122,6,29729,0.449929101,Stres Sedang,Pokok Utama
AME II,D09,D009A,2009,122,7,29715,0.435481338,Stres Sedang,Pokok Utama
AME II,D09,D009A,2009,122,8,29712,0.416144851,Stres Sedang,Pokok Utama
AME II,D09,D009A,2009,122,9,29717,0.426005117,Stres Sedang,Pokok Utama
AME II,D09,D009A,2009,122,10,29730,0.388561795,Stres Berat,Pokok Utama
AME II,D09,D009A,2009,122,11,29727,0.384442235,Stres Berat,Pokok Utama
AME II,D09,D009A,2009,122,12,29744,0.395092065,Stres Berat,Pokok Utama
AME II,D09,D009A,2009,122,13,29725,0.40601543,Stres Sedang,Pokok Utama
AME II,D09,D009A,2009,122,14,29709,0.455804637,Stres Sedang,Pokok Utama
AME II,D09,D009A,2009,122,15,29804,0.321536448,Stres Berat,Pokok Utama
AME II,D09,D009A,2009,122,16,29714,0.423076603,Stres Sedang,Pokok Utama
AME II,D09,D009A,2009,122,17,29718,0.400976233,Stres Sedang,Pokok Utama
AME II,D09,D009A,2009,122,18,32185,0.441538443,Stres Sedang,Pokok Utama
AME II,D09,D009A,2009,122,19,32187,0.473402654,Stres Sedang,Pokok Utama
AME II,D09,D009A,2009,123,1,29695,0.408770668,Stres Sedang,Pokok Utama
AME II,D09,D009A,2009,123,2,29700,0.440900817,Stres Sedang,Pokok Utama
AME II,D09,D009A,2009,123,3,29693,0.441012756,Stres Sedang,Pokok Utama
AME II,D09,D009A,2009,123,4,29711,0.426252935,Stres Sedang,Pokok Utama
AME II,D09,D009A,2009,123,5,29694,0.446558696,Stres Sedang,Pokok Utama
AME II,D09,D009A,2009,123,6,29691,0.401676255,Stres Sedang,Pokok Utama
AME II,D09,D009A,2009,123,7,29698,0.439920056,Stres Sedang,Pokok Utama
AME II,D09,D009A,2009,123,8,29699,0.471597673,Stres Sedang,Pokok Utama
AME II,D09,D009A,2009,123,9,29702,0.437076175,Stres Sedang,Pokok Utama
AME II,D09,D009A,2009,123,10,29703,0.422476991,Stres Sedang,Pokok Utama
AME II,D09,D009A,2009,123,11,29708,0.402606123,Stres Sedang,Pokok Utama
AME II,D09,D009A,2009,123,12,29704,0.39486452,Stres Berat,Pokok Utama
AME II,D09,D009A,2009,123,13,29696,0.414404404,Stres Sedang,Pokok Utama
AME II,D09,D009A,2009,123,14,29692,0.406436962,Stres Sedang,Pokok Utama
AME II,D09,D009A,2009,123,15,29731,0.447777237,Stres Sedang,Pokok Utama
AME II,D09,D009A,2009,123,16,29722,0.482102599,Stres Sedang,Pokok Utama
AME II,D09,D009A,2009,123,17,29719,0.477257343,Stres Sedang,Pokok Utama
AME II,D09,D009A,2009,123,18,29707,0.401899991,Stres Sedang,Pokok Utama
AME II,D09,D009A,2009,123,19,29697,0.456772724,Stres Sedang,Pokok Utama
AME II,D09,D009A,2009,123,20,29689,0.450150828,Stres Sedang,Pokok Utama
AME II,D09,D009A,2009,123,21,32170,0.456481672,Stres Sedang,Pokok Utama
AME II,D09,D009A,2009,123,22,32186,0.474542118,Stres Sedang,Pokok Utama
AME II,D09,D009A,2009,123,23,32169,0.499279986,Stres Sedang,Pokok Utama
AME II,D09,D009A,2009,124,1,29675,0.390302119,Stres Berat,Pokok Utama
AME II,D09,D009A,2009,124,2,29665,0.431797741,Stres Sedang,Pokok Utama
AME II,D09,D009A,2009,124,3,29679,0.40658977,Stres Sedang,Pokok Utama
AME II,D09,D009A,2009,124,4,29669,0.458892387,Stres Sedang,Pokok Utama
AME II,D09,D009A,2009,124,5,29680,0.441601886,Stres Sedang,Pokok Utama
AME II,D09,D009A,2009,124,6,29676,0.383331904,Stres Berat,Pokok Utama
AME II,D09,D009A,2009,124,7,29674,0.397541573,Stres Berat,Pokok Utama
AME II,D09,D009A,2009,124,8,29682,0.44065616,Stres Sedang,Pokok Utama
AME II,D09,D009A,2009,124,9,29684,0.481360885,Stres Sedang,Pokok Utama
AME II,D09,D009A,2009,124,10,29678,0.462453179,Stres Sedang,Pokok Utama
AME II,D09,D009A,2009,124,11,29686,0.40752379,Stres Sedang,Pokok Utama
AME II,D09,D009A,2009,124,12,29685,0.381889494,Stres Berat,Pokok Utama
